Country,Item,Year,Unit,Value
Malta,Food supply (kcal/capita/day),2008,kcal/capita/day,3371
Malta,Food supply (kcal/capita/day),2013,kcal/capita/day,3378
Malta,Protein supply quantity (g/capita/day),1963,g/capita/day,89.65
Malta,Protein supply quantity (g/capita/day),1968,g/capita/day,91.64
Malta,Protein supply quantity (g/capita/day),1973,g/capita/day,95.92
Malta,Protein supply quantity (g/capita/day),1978,g/capita/day,100.3
Malta,Protein supply quantity (g/capita/day),1983,g/capita/day,93.15
Malta,Protein supply quantity (g/capita/day),1988,g/capita/day,94.74
Malta,Protein supply quantity (g/capita/day),1993,g/capita/day,97.54
Malta,Protein supply quantity (g/capita/day),1998,g/capita/day,109.38
Malta,Protein supply quantity (g/capita/day),2003,g/capita/day,111.99
Malta,Protein supply quantity (g/capita/day),2008,g/capita/day,112.39
Malta,Protein supply quantity (g/capita/day),2013,g/capita/day,110.36
Malta,Fat supply quantity (g/capita/day),1963,g/capita/day,83.26
Malta,Fat supply quantity (g/capita/day),1968,g/capita/day,100.96
Malta,Fat supply quantity (g/capita/day),1973,g/capita/day,89.85
Malta,Fat supply quantity (g/capita/day),1978,g/capita/day,109.23
Malta,Fat supply quantity (g/capita/day),1983,g/capita/day,107.62
Malta,Fat supply quantity (g/capita/day),1988,g/capita/day,107.88
Malta,Fat supply quantity (g/capita/day),1993,g/capita/day,104.04
Malta,Fat supply quantity (g/capita/day),1998,g/capita/day,108.2
Malta,Fat supply quantity (g/capita/day),2003,g/capita/day,104.77
Malta,Fat supply quantity (g/capita/day),2008,g/capita/day,111.24
Malta,Fat supply quantity (g/capita/day),2013,g/capita/day,116.15
Mauritania,Food supply (kcal/capita/day),1963,kcal/capita/day,2185
Mauritania,Food supply (kcal/capita/day),1968,kcal/capita/day,2109
Mauritania,Food supply (kcal/capita/day),1973,kcal/capita/day,1998
Mauritania,Food supply (kcal/capita/day),1978,kcal/capita/day,2113
Mauritania,Food supply (kcal/capita/day),1983,kcal/capita/day,2460
Mauritania,Food supply (kcal/capita/day),1988,kcal/capita/day,2520
Mauritania,Food supply (kcal/capita/day),1993,kcal/capita/day,2602
Mauritania,Food supply (kcal/capita/day),1998,kcal/capita/day,2655
Mauritania,Food supply (kcal/capita/day),2003,kcal/capita/day,2712
Mauritania,Food supply (kcal/capita/day),2008,kcal/capita/day,2772
Mauritania,Food supply (kcal/capita/day),2013,kcal/capita/day,2876
Mauritania,Protein supply quantity (g/capita/day),1963,g/capita/day,85.15
Mauritania,Protein supply quantity (g/capita/day),1968,g/capita/day,80.9
Mauritania,Protein supply quantity (g/capita/day),1973,g/capita/day,70.57
Mauritania,Protein supply quantity (g/capita/day),1978,g/capita/day,73.59
Mauritania,Protein supply quantity (g/capita/day),1983,g/capita/day,79.46
Mauritania,Protein supply quantity (g/capita/day),1988,g/capita/day,77.65
Mauritania,Protein supply quantity (g/capita/day),1993,g/capita/day,75.91
Mauritania,Protein supply quantity (g/capita/day),1998,g/capita/day,78.47
Mauritania,Protein supply quantity (g/capita/day),2003,g/capita/day,82.39
Mauritania,Protein supply quantity (g/capita/day),2008,g/capita/day,79.13
Mauritania,Protein supply quantity (g/capita/day),2013,g/capita/day,84.96
Mauritania,Fat supply quantity (g/capita/day),1963,g/capita/day,56.29
Mauritania,Fat supply quantity (g/capita/day),1968,g/capita/day,55.09
Mauritania,Fat supply quantity (g/capita/day),1973,g/capita/day,49.76
Mauritania,Fat supply quantity (g/capita/day),1978,g/capita/day,53.14
Mauritania,Fat supply quantity (g/capita/day),1983,g/capita/day,63.83
Mauritania,Fat supply quantity (g/capita/day),1988,g/capita/day,63.46
Mauritania,Fat supply quantity (g/capita/day),1993,g/capita/day,63.82
Mauritania,Fat supply quantity (g/capita/day),1998,g/capita/day,62.5
Mauritania,Fat supply quantity (g/capita/day),2003,g/capita/day,68.8
Mauritania,Fat supply quantity (g/capita/day),2008,g/capita/day,72.63
